Rk,Player,G,A,PTS,+/-,PIM,GoalsEV,GoalsPP,GoalsSH,GoalsGW,AssistsEV,AssistsPP,AssistsSH,S,S%,SHFT,TOI,Team,Opp,Loc,Date,Season,Cumulative_Goals,Cumulative_Points,Cumulative_Game,Cumulative_PIM,Cumulative_Shots,G_p_Gm,A_p_Gm,Pts_p_Gm,PIM_p_Gm,Shots_p_Gm,G_Lg_Avg,A_Lg_Avg,Pts_Lg_Avg,PIM_Lg_Avg,Cumul_PPG,Cumul_GPG,Cumul_SPG,Rel_Goals,Rel_Assists,Rel_PIM
1,Zach Bogosian,1,1,2,1,0,0,0,1,0,1,0,0,5,20.0,23,25.48,Buffalo Sabres,Chicago Blackhawks,Away,20190307,Regular_1819,1,2,1,0,5,0.14285714285714285,0.42857142857142855,0.5714285714285714,0.5714285714285714,1.4285714285714286,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,2,1,5,0.8970802919708029,1.6121556624398774,1.4344908082871315
2,Rasmus Dahlin,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,24,21.066666666666663,Buffalo Sabres,Chicago Blackhawks,Away,20190307,Regular_1819,0,0,1,0,1,0.0625,0.375,0.4375,0.75,2.3125,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,1,0.39247262773722624,1.4106362046348928,1.88276918587686
3,Jack Eichel,0,0,0,1,0,0,0,0,0,0,0,0,5,0.0,27,22.69333333333334,Buffalo Sabres,Chicago Blackhawks,Away,20190307,Regular_1819,0,0,1,0,5,0.21428571428571427,0.5,0.7142857142857143,0.42857142857142855,3.642857142857143,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,5,1.3456204379562042,1.8808482728465237,1.0758681062153486
4,Zemgus Girgensons,0,0,0,-1,0,0,0,0,0,0,0,0,0,,22,15.386666666666665,Buffalo Sabres,Chicago Blackhawks,Away,20190307,Regular_1819,0,0,1,0,0,0.15384615384615385,0.15384615384615385,0.3076923076923077,0.6153846153846154,0.9230769230769231,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,0,0.9660864682762493,0.5787225454912381,1.5448362550784493
5,Casey Mittelstadt,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,17,11.373333333333335,Buffalo Sabres,Chicago Blackhawks,Away,20190307,Regular_1819,0,0,1,2,1,0.13333333333333333,0.13333333333333333,0.26666666666666666,0.13333333333333333,1.6,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,1,0.8372749391727493,0.5015595394257396,0.334714521933664
6,Brandon Montour,1,1,2,1,4,1,0,0,0,1,0,0,5,20.0,25,21.560000000000002,Buffalo Sabres,Chicago Blackhawks,Away,20190307,Regular_1819,1,2,1,4,5,0.125,0.375,0.5,0.75,2.8125,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,2,1,5,0.7849452554744525,1.4106362046348928,1.88276918587686
7,Casey Nelson,0,0,0,-1,2,0,0,0,0,0,0,0,1,0.0,17,14.506666666666666,Buffalo Sabres,Chicago Blackhawks,Away,20190307,Regular_1819,0,0,1,2,1,0,0.06666666666666667,0.06666666666666667,0.6,1.2,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,1,0,0.2507797697128698,1.506215348701488
8,Kyle Okposo,1,0,1,0,0,1,0,0,0,0,0,0,2,50.0,15,12.959999999999999,Buffalo Sabres,Chicago Blackhawks,Away,20190307,Regular_1819,1,1,1,0,2,0.25,0.0625,0.3125,0.125,1.75,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,1,1,2,1.569890510948905,0.23510603410581546,0.31379486431281
9,Jason Pominville,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,15,8.560000000000002,Buffalo Sabres,Chicago Blackhawks,Away,20190307,Regular_1819,0,0,1,0,1,0.07692307692307693,0.15384615384615385,0.23076923076923078,0,1.7692307692307692,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,1,0.48304323413812467,0.5787225454912381,0
10,Sam Reinhart,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,25,21.30666666666666,Buffalo Sabres,Chicago Blackhawks,Away,20190307,Regular_1819,0,0,1,0,3,0.25,0.1875,0.4375,0.25,2.125,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,3,1.569890510948905,0.7053181023174464,0.62758972862562
11,Rasmus Ristolainen,0,0,0,0,2,0,0,0,0,0,0,0,0,,28,28.333333333333332,Buffalo Sabres,Chicago Blackhawks,Away,20190307,Regular_1819,0,0,1,2,0,0,0.3333333333333333,0.3333333333333333,0.5,1.9166666666666667,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,0,0,1.2538988485643492,1.25517945725124
12,Evan Rodrigues,0,2,2,1,0,0,0,0,0,1,0,1,3,0.0,21,18.333333333333332,Buffalo Sabres,Chicago Blackhawks,Away,20190307,Regular_1819,0,2,1,0,3,0.07142857142857142,0.2857142857142857,0.35714285714285715,0.14285714285714285,2.4285714285714284,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,2,0,3,0.44854014598540143,1.0747704416265849,0.3586227020717829
13,Marco Scandella,0,0,0,-1,0,0,0,0,0,0,0,0,0,,18,16.173333333333332,Buffalo Sabres,Chicago Blackhawks,Away,20190307,Regular_1819,0,0,1,0,0,0.18181818181818182,0,0.18181818181818182,0.36363636363636365,0.6363636363636364,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,0,1.1417385534173854,0,0.912857787091811
14,Conor Sheary,0,1,1,1,0,0,0,0,0,1,0,0,3,0.0,17,14.906666666666666,Buffalo Sabres,Chicago Blackhawks,Away,20190307,Regular_1819,0,1,1,0,3,0.125,0.125,0.25,0,2.125,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,1,0,3,0.7849452554744525,0.4702120682116309,0
15,Jeff Skinner,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,25,21.093333333333334,Buffalo Sabres,Chicago Blackhawks,Away,20190307,Regular_1819,0,0,1,0,2,0.25,0.0625,0.3125,0.5,3,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,2,1.569890510948905,0.23510603410581546,1.25517945725124
16,Vladimir Sobotka,1,0,1,0,0,1,0,0,0,0,0,0,2,50.0,21,13.573333333333332,Buffalo Sabres,Chicago Blackhawks,Away,20190307,Regular_1819,1,1,1,0,2,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.6666666666666666,0.6666666666666666,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,1,1,2,0.697729115977291,0.41796628285478304,1.67357260966832
17,Tage Thompson,0,1,1,0,0,0,0,0,0,1,0,0,3,0.0,12,7.186666666666667,Buffalo Sabres,Chicago Blackhawks,Away,20190307,Regular_1819,0,1,1,0,3,0,0.125,0.125,0,1.5,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,1,0,3,0,0.4702120682116309,0
18,Scott Wilson,0,1,1,-1,0,0,0,0,0,1,0,0,2,0.0,25,16.826666666666664,Buffalo Sabres,Chicago Blackhawks,Away,20190307,Regular_1819,0,1,1,0,2,0,0.2222222222222222,0.2222222222222222,0,1.5555555555555556,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,1,0,2,0,0.8359325657095661,0
1,Artem Anisimov,2,0,2,2,0,2,0,0,0,0,0,0,2,100.0,23,18.986666666666668,Chicago Blackhawks,Buffalo Sabres,Home,20190307,Regular_1819,2,2,1,0,2,0.25,0.25,0.5,0,1.875,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,2,2,2,1.569890510948905,0.9404241364232618,0
2,Carl Dahlstrom,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,28,20.05333333333333,Chicago Blackhawks,Buffalo Sabres,Home,20190307,Regular_1819,0,0,1,0,1,0,0,0,0,1.1111111111111112,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,1,0,0,0
3,Alex DeBrincat,0,0,0,-3,0,0,0,0,0,0,0,0,2,0.0,21,19.639999999999997,Chicago Blackhawks,Buffalo Sabres,Home,20190307,Regular_1819,0,0,1,0,2,0.3125,0.375,0.6875,0,2.0625,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,2,1.9623631386861313,1.4106362046348928,0
4,Erik Gustafsson,0,0,0,-2,0,0,0,0,0,0,0,0,4,0.0,25,24.586666666666662,Chicago Blackhawks,Buffalo Sabres,Home,20190307,Regular_1819,0,0,1,0,4,0.25,0.5,0.75,0.625,2.8125,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,4,1.569890510948905,1.8808482728465237,1.5689743215640501
5,John Hayden,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,10,6.986666666666667,Chicago Blackhawks,Buffalo Sabres,Home,20190307,Regular_1819,0,0,1,0,1,0,0,0,0.4,1,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,1,0,0,1.004143565800992
6,Dominik Kahun,0,1,1,2,0,0,0,0,0,1,0,0,0,,19,16.293333333333333,Chicago Blackhawks,Buffalo Sabres,Home,20190307,Regular_1819,0,1,1,0,0,0.125,0.3125,0.4375,0.25,1.4375,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,1,0,0,0.7849452554744525,1.1755301705290773,0.62758972862562
7,David Kampf,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,21,12.826666666666668,Chicago Blackhawks,Buffalo Sabres,Home,20190307,Regular_1819,0,0,1,2,1,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.46153846153846156,0.7692307692307693,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,1,0.48304323413812467,0.5787225454912381,1.158627191308837
8,Patrick Kane,0,2,2,1,0,0,0,0,0,2,0,0,4,0.0,27,25.346666666666664,Chicago Blackhawks,Buffalo Sabres,Home,20190307,Regular_1819,0,2,1,0,4,0.25,0.75,1,0.125,4,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,2,0,4,1.569890510948905,2.8212724092697856,0.31379486431281
9,Duncan Keith,1,0,1,-1,0,1,0,0,0,0,0,0,3,33.3,28,23.146666666666665,Chicago Blackhawks,Buffalo Sabres,Home,20190307,Regular_1819,1,1,1,0,3,0.1875,0.3125,0.5,0.25,1.6875,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,1,1,3,1.1774178832116788,1.1755301705290773,0.62758972862562
10,Slater Koekkoek,0,1,1,1,0,0,0,0,0,1,0,0,1,0.0,17,11.506666666666666,Chicago Blackhawks,Buffalo Sabres,Home,20190307,Regular_1819,0,1,1,0,1,0.125,0.25,0.375,0.25,0.5,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,1,0,1,0.7849452554744525,0.9404241364232618,0.62758972862562
11,Marcus Kruger,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,20,13.386666666666665,Chicago Blackhawks,Buffalo Sabres,Home,20190307,Regular_1819,0,0,1,0,3,0,0.13333333333333333,0.13333333333333333,0.5333333333333333,1.4,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,3,0,0.5015595394257396,1.338858087734656
12,Chris Kunitz,0,0,0,0,0,0,0,0,0,0,0,0,0,,18,10.853333333333333,Chicago Blackhawks,Buffalo Sabres,Home,20190307,Regular_1819,0,0,1,0,0,0.2,0.06666666666666667,0.26666666666666666,0,1,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,0,1.255912408759124,0.2507797697128698,0
13,Connor Murphy,0,0,0,1,0,0,0,0,0,0,0,0,5,0.0,29,21.26666666666667,Chicago Blackhawks,Buffalo Sabres,Home,20190307,Regular_1819,0,0,1,0,5,0.125,0.125,0.25,0.125,1.75,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,5,0.7849452554744525,0.4702120682116309,0.31379486431281
14,Brendan Perlini,1,0,1,0,0,1,0,0,0,0,0,0,6,16.7,14,11.280000000000001,Chicago Blackhawks,Buffalo Sabres,Home,20190307,Regular_1819,1,1,1,0,6,0.4666666666666667,0.13333333333333333,0.6,0,2.4,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,1,1,6,2.9304622871046226,0.5015595394257396,0
15,Brandon Saad,0,0,0,1,0,0,0,0,0,0,0,0,5,0.0,26,21.546666666666663,Chicago Blackhawks,Buffalo Sabres,Home,20190307,Regular_1819,0,0,1,0,5,0.125,0.4375,0.5625,0.25,2.375,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,5,0.7849452554744525,1.6457422387407084,0.62758972862562
16,Brent Seabrook,0,0,0,1,0,0,0,0,0,0,0,0,3,0.0,27,17.8,Chicago Blackhawks,Buffalo Sabres,Home,20190307,Regular_1819,0,0,1,0,3,0,0.25,0.25,0.625,1.75,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,3,0,0.9404241364232618,1.5689743215640501
17,Dylan Strome,0,0,0,-3,0,0,0,0,0,0,0,0,2,0.0,20,18.933333333333337,Chicago Blackhawks,Buffalo Sabres,Home,20190307,Regular_1819,0,0,1,0,2,0.1875,0.5,0.6875,0.125,1.9375,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,2,1.1774178832116788,1.8808482728465237,0.31379486431281
18,Jonathan Toews,0,2,2,0,2,0,0,0,0,2,0,0,2,0.0,25,22.159999999999997,Chicago Blackhawks,Buffalo Sabres,Home,20190307,Regular_1819,0,2,1,2,2,0.375,0.5,0.875,0.75,3.4375,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,2,0,2,2.3548357664233577,1.8808482728465237,1.88276918587686
1,Andrew Agozzino,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,10,8.013333333333334,Colorado Avalanche,Dallas Stars,Away,20190307,Regular_1819,0,0,1,0,1,0,0,0,0,1.1428571428571428,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,1,0,0,0
2,Sven Andrighetto,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,10.36,Colorado Avalanche,Dallas Stars,Away,20190307,Regular_1819,0,0,1,0,0,0.2,0.13333333333333333,0.3333333333333333,0.26666666666666666,1.5333333333333334,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,0,1.255912408759124,0.5015595394257396,0.669429043867328
3,Tyson Barrie,0,0,0,-2,2,0,0,0,0,0,0,0,5,0.0,25,24.28,Colorado Avalanche,Dallas Stars,Away,20190307,Regular_1819,0,0,1,2,5,0.4666666666666667,0.4,0.8666666666666667,0.5333333333333333,3.2666666666666666,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,5,2.9304622871046226,1.5046786182772192,1.338858087734656
4,Derick Brassard,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,18,18.46666666666667,Colorado Avalanche,Dallas Stars,Away,20190307,Regular_1819,0,0,1,0,1,0.13333333333333333,0,0.13333333333333333,0.26666666666666666,1.5333333333333334,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,1,0.8372749391727493,0,0.669429043867328
5,Matt Calvert,0,0,0,-2,0,0,0,0,0,0,0,0,0,,17,12.319999999999999,Colorado Avalanche,Dallas Stars,Away,20190307,Regular_1819,0,0,1,0,0,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.6,1.2666666666666666,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,0,0.41863746958637466,0.2507797697128698,1.506215348701488
6,Ian Cole,0,0,0,-2,0,0,0,0,0,0,0,0,0,,26,20.293333333333333,Colorado Avalanche,Dallas Stars,Away,20190307,Regular_1819,0,0,1,0,0,0.06666666666666667,0.2,0.26666666666666666,0.26666666666666666,1.0666666666666667,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,0,0.41863746958637466,0.7523393091386096,0.669429043867328
7,J.T. Compher,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,24,17.426666666666666,Colorado Avalanche,Dallas Stars,Away,20190307,Regular_1819,0,0,1,0,2,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.13333333333333333,1.6666666666666667,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,2,0.41863746958637466,0.2507797697128698,0.334714521933664
8,Samuel Girard,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,28,21.72,Colorado Avalanche,Dallas Stars,Away,20190307,Regular_1819,0,0,1,0,1,0,0.4666666666666667,0.4666666666666667,0,1,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,1,0,1.755458387990089,0
9,Ryan Graves,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,14,12.24,Colorado Avalanche,Dallas Stars,Away,20190307,Regular_1819,0,0,1,0,1,0,0,0,0,0.6666666666666666,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,1,0,0,0
10,Erik Johnson,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,29,24.439999999999998,Colorado Avalanche,Dallas Stars,Away,20190307,Regular_1819,0,0,1,0,1,0.13333333333333333,0.26666666666666666,0.4,0,1.0666666666666667,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,1,0.8372749391727493,1.0031190788514792,0
11,Tyson Jost,0,0,0,-1,0,0,0,0,0,0,0,0,0,,15,11.520000000000001,Colorado Avalanche,Dallas Stars,Away,20190307,Regular_1819,0,0,1,0,0,0.13333333333333333,0.26666666666666666,0.4,0.26666666666666666,2.2666666666666666,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,0,0.8372749391727493,1.0031190788514792,0.669429043867328
12,Alexander Kerfoot,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,13,13.199999999999998,Colorado Avalanche,Dallas Stars,Away,20190307,Regular_1819,0,0,1,0,1,0.26666666666666666,0.26666666666666666,0.5333333333333333,0.5333333333333333,1.9333333333333333,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,1,1.6745498783454986,1.0031190788514792,1.338858087734656
13,Gabriel Landeskog,0,0,0,-1,0,0,0,0,0,0,0,0,6,0.0,21,20.146666666666665,Colorado Avalanche,Dallas Stars,Away,20190307,Regular_1819,0,0,1,0,6,0.16666666666666666,0.8333333333333334,1,0.6666666666666666,3.1666666666666665,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,6,1.0465936739659367,3.134747121410873,1.67357260966832
14,Nathan MacKinnon,0,0,0,-2,0,0,0,0,0,0,0,0,4,0.0,22,24.413333333333338,Colorado Avalanche,Dallas Stars,Away,20190307,Regular_1819,0,0,1,0,4,0.4666666666666667,0.5333333333333333,1,0.4,5,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,4,2.9304622871046226,2.0062381577029584,1.004143565800992
15,Patrik Nemeth,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,18,13.12,Colorado Avalanche,Dallas Stars,Away,20190307,Regular_1819,0,0,1,0,2,0,0.13333333333333333,0.13333333333333333,0.26666666666666666,1,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,2,0,0.5015595394257396,0.669429043867328
16,Mikko Rantanen,0,0,0,-2,0,0,0,0,0,0,0,0,5,0.0,23,22.159999999999997,Colorado Avalanche,Dallas Stars,Away,20190307,Regular_1819,0,0,1,0,5,0.2857142857142857,0,0.2857142857142857,0.8571428571428571,2.857142857142857,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,5,1.7941605839416057,0,2.151736212430697
17,Carl Soderberg,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,25,18.439999999999998,Colorado Avalanche,Dallas Stars,Away,20190307,Regular_1819,0,0,1,0,1,0.13333333333333333,0.26666666666666666,0.4,0.26666666666666666,2,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,1,0.8372749391727493,1.0031190788514792,0.669429043867328
18,Colin Wilson,0,0,0,-1,0,0,0,0,0,0,0,0,0,,21,13.906666666666666,Colorado Avalanche,Dallas Stars,Away,20190307,Regular_1819,0,0,1,0,0,0.13333333333333333,0.3333333333333333,0.4666666666666667,0,1.7333333333333334,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,0,0.8372749391727493,1.2538988485643492,0
1,Jamie Benn,1,1,2,2,0,1,0,0,0,1,0,0,3,33.3,25,18.77333333333333,Dallas Stars,Colorado Avalanche,Home,20190307,Regular_1819,1,2,1,0,3,0.2,0.4,0.6,0.4,2.533333333333333,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,2,1,3,1.255912408759124,1.5046786182772192,1.004143565800992
2,Andrew Cogliano,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,20,11.253333333333336,Dallas Stars,Colorado Avalanche,Home,20190307,Regular_1819,0,0,1,0,1,0.13333333333333333,0.06666666666666667,0.2,0.13333333333333333,1.2,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,1,0.8372749391727493,0.2507797697128698,0.334714521933664
3,Blake Comeau,0,0,0,1,2,0,0,0,0,0,0,0,1,0.0,27,20.639999999999997,Dallas Stars,Colorado Avalanche,Home,20190307,Regular_1819,0,0,1,2,1,0.06666666666666667,0.2,0.26666666666666666,0.5333333333333333,2.1333333333333333,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,1,0.41863746958637466,0.7523393091386096,1.338858087734656
4,Jason Dickinson,0,1,1,1,0,0,0,0,0,1,0,0,3,0.0,26,20.586666666666662,Dallas Stars,Colorado Avalanche,Home,20190307,Regular_1819,0,1,1,0,3,0.0625,0.3125,0.375,0,1.8125,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,1,0,3,0.39247262773722624,1.1755301705290773,0
5,Taylor Fedun,0,0,0,0,0,0,0,0,0,0,0,0,0,,19,12.133333333333335,Dallas Stars,Colorado Avalanche,Home,20190307,Regular_1819,0,0,1,0,0,0.07692307692307693,0,0.07692307692307693,0.15384615384615385,1.3076923076923077,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,0,0.48304323413812467,0,0.38620906376961234
6,Miro Heiskanen,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,25,23,Dallas Stars,Colorado Avalanche,Home,20190307,Regular_1819,0,0,1,0,2,0.125,0.1875,0.3125,0.125,2.1875,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,2,0.7849452554744525,0.7053181023174464,0.31379486431281
7,Roope Hintz,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,21,15.493333333333334,Dallas Stars,Colorado Avalanche,Home,20190307,Regular_1819,0,0,1,0,1,0.25,0.4375,0.6875,0.375,2.4375,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,1,1.569890510948905,1.6457422387407084,0.94138459293843
8,Mattias Janmark,0,0,0,0,0,0,0,0,0,0,0,0,0,,19,14.053333333333333,Dallas Stars,Colorado Avalanche,Home,20190307,Regular_1819,0,0,1,0,0,0,0.2,0.2,0.26666666666666666,1,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,0,0,0.7523393091386096,0.669429043867328
9,John Klingberg,0,0,0,2,0,0,0,0,0,0,0,0,3,0.0,25,20.906666666666666,Dallas Stars,Colorado Avalanche,Home,20190307,Regular_1819,0,0,1,0,3,0.0625,0.5625,0.625,0.125,2,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,3,0.39247262773722624,2.1159543069523394,0.31379486431281
10,Joel L'Esperance,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,20,12.986666666666665,Dallas Stars,Colorado Avalanche,Home,20190307,Regular_1819,0,0,1,0,2,0.18181818181818182,0,0.18181818181818182,0.36363636363636365,1.5454545454545454,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,2,1.1417385534173854,0,0.912857787091811
11,Esa Lindell,0,0,0,3,0,0,0,0,0,0,0,0,1,0.0,21,26.986666666666668,Dallas Stars,Colorado Avalanche,Home,20190307,Regular_1819,0,0,1,0,1,0.125,0.0625,0.1875,0.375,1.5,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,1,0.7849452554744525,0.23510603410581546,0.94138459293843
12,Ben Lovejoy,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,21,16.41333333333333,Dallas Stars,Colorado Avalanche,Home,20190307,Regular_1819,0,0,1,0,2,0,0,0,0.13333333333333333,1.4666666666666666,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,2,0,0,0.334714521933664
13,Valeri Nichushkin,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,19,11.959999999999999,Dallas Stars,Colorado Avalanche,Home,20190307,Regular_1819,0,0,1,0,1,0,0.3,0.3,0,0.9,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,1,0,1.1285089637079142,0
14,Roman Polak,0,0,0,1,2,0,0,0,0,0,0,0,2,0.0,21,22.360000000000003,Dallas Stars,Colorado Avalanche,Home,20190307,Regular_1819,0,0,1,2,2,0,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.8571428571428571,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,2,0,0.5373852208132924,1.0758681062153486
